ID,NU_NOTA_LC
2328,463.00073098755297
2329,475.8233552243803
2330,654.9075532971286
2331,571.4408416293064
2332,459.84679684244475
2333,663.3202734165351
2334,592.0859165451842
2335,433.74222497580354
2336,426.7384327940224
2337,557.5469016214716
2338,502.1636695626527
2339,527.1093418212987
2340,474.8284070636095
2341,515.1801653944751
2342,614.9931256967207
2343,529.8748515939712
2344,599.8202957151096
2345,603.5093163762946
2346,498.57714700087
2347,554.1111472965292
2348,477.69244536159806
2349,511.21070521811697
2350,511.2499415659182
2351,442.8211727602013
2352,564.4178374911999
2353,514.014307346996
2354,571.585934554793
2355,472.179057925828
2356,550.1257514196644
2357,447.12652307194116
2358,588.9177277997741
2359,440.31617048407077
2360,475.400301539235
2361,573.8890918566286
2362,526.6433977035076
2363,514.0433444100806
2364,455.4065942069385
2365,512.6960097056707
2366,501.6643868678154
2367,510.2094736696106
2368,548.423566565591
2369,529.7616336726754
2370,513.8111462839365
2371,449.6981875875308
2372,518.9088171727974
2373,577.0641428941368
2374,515.7980781404304
2375,599.5703969192265
2376,468.36345605262795
2377,572.8805643009077
2378,546.6310721300042
2379,504.57724471137146
2380,522.0381045426219
2381,503.12187895987233
2382,567.1935432886095
2383,535.9522912231116
2384,470.6676361793497
2385,519.619559489093
2386,443.92548228575544
2387,576.7012608045005
2388,473.6508595415638
2389,491.0863111101854
2390,545.5187599729621
2391,570.0729012318659
2392,471.61547989164546
2393,578.4150559935152
2394,619.5058725960934
2395,570.2400589302061
2396,512.2380881933312
2397,496.72714767141326
2398,529.15716651541
2399,506.97739340613407
2400,480.173116864887
2401,445.10215572082825
2402,545.3214039250635
2403,621.0730299466139
2404,461.3518176304576
2405,575.8699827041233
2406,606.1017067299689
2407,599.5283931589178
2408,468.2817578259456
2409,475.64952802864354
2410,510.7618190702277
2411,515.790279366253
2412,535.1065662699579
2413,497.4815580061015
2414,569.3525455474768
2415,568.536294511689
2416,513.9617818416928
2417,552.1984650700856
2418,495.301722511458
2419,498.30659974343587
2420,517.2281559228867
2421,565.5142875976649
2422,505.49854057181324
2423,474.20049735778184
2424,513.9742687343978
2425,510.2955466510369
2426,465.2689583983744
2427,477.7467321959106
2428,566.419183406705
2429,563.7382998005895
2430,557.3068518447227
2431,492.0350941400221
2432,557.4976276425081
2433,511.30535162360275
2434,436.9044980782031
2435,514.2985385549916
2436,470.9895231378834
2437,515.5848130837828
2438,580.7278985717169
2439,604.5459676629994
2440,568.1107442138318
2441,620.9637056468216
2442,474.46596317297065
2443,504.40448319363514
2444,582.4717337579042
2445,466.83761845777747
2446,510.0273691265887
2447,503.3090025764501
2448,431.46172590505023
2449,653.6052101636825
2450,499.5869208612563
2451,488.2993727919571
2452,563.9247048922364
2453,446.86554293664346
2454,619.7248779673106
2455,598.7605300147688
2456,464.8762304971087
2457,540.628159073506
2458,510.2581050260428
2459,457.3489653103196
2460,431.94557177006845
2461,466.0254536471302
2462,458.82376257081864
2463,519.6358009510659
2464,517.8888699315835
2465,517.215085618157
2466,522.2029771447129
2467,579.1746996193014
2468,535.1719248531434
2469,535.4019067190895
2470,535.8894704159329
2471,589.9968884157853
2472,443.57140558905394
2473,479.48805359217755
2474,637.1541494189673
2475,468.31505287063123
2476,509.99850429917353
2477,527.1387416512686
2478,521.3315282853362
2479,426.5883307101136
2480,454.29625766337176
2481,493.6695914872586
2482,484.47665246168026
2483,493.7916750597755
2484,573.2077073711965
2485,519.7918689400738
2486,491.4079558203529
2487,560.968678865732
2488,537.0702456143766
2489,450.13975787386914
2490,533.5177845998444
2491,464.7213774028458
2492,580.5308247840375
2493,489.73148628947206
2494,520.1716619368931
2495,575.0660613017589
2496,449.8128779799807
2497,574.2449099432195
2498,554.8421902721284
2499,616.8828609994356
2500,550.446614184259
2501,550.7424416565833
2502,480.37666764160946
2503,544.8554466562214
2504,509.9170577143431
2505,567.823924023914
2506,501.6430393297476
2507,589.2019926788371
2508,527.558572566354
2509,465.74829533115735
2510,521.3440052281422
2511,525.8494090234026
2512,495.87991037418885
2513,468.11505011606255
2514,521.8444408151679
2515,497.4545393470899
2516,535.5196215868965
2517,523.6920947692295
2518,513.0414532580004
2519,558.9017899946924
2520,585.4132891420182
2521,516.5375852207347
2522,609.2911093907114
2523,469.26953947089027
2524,592.8181305106051
2525,455.0094595723334
2526,514.1484199849602
2527,563.8234281344909
2528,596.4100022885347
2529,511.01312588257053
2530,563.7045281066795
2531,505.91040706428356
2532,604.5397551769448
2533,615.3055106893307
2534,521.6679234771173
2535,504.4086089789912
2536,477.61705370528415
2537,613.4723386473682
2538,620.0521544451551
2539,480.16855045236036
2540,482.32231257138614
2541,571.5596300752237
2542,560.2456832683487
2543,447.34071617121305
2544,524.1795700381863
2545,623.2273610370645
2546,511.14454213713833
2547,684.1134377125262
2548,580.3444004412626
2549,588.8866850867086
2550,586.7533843126253
2551,580.1681094046229
2552,544.0732296936934
2553,531.8917812771099
2554,625.4427499650606
2555,452.8086495583823
2556,454.1295079434261
2557,556.9582947528999
2558,604.4732277061828
2559,524.6596209769328
2560,569.6826322009885
2561,633.3718913292574
2562,458.11940099144
2563,589.3132341906138
2564,570.2738088029681
2565,445.5134584369786
2566,518.64450982946
2567,533.672290500174
2568,558.4397781260043
2569,496.6477258436362
2570,469.21757638478965
2571,520.0650113810083
2572,421.1330302162902
2573,449.0310168651097
2574,625.1769461286791
2575,497.59600554307025
2576,633.0880847940115
2577,607.7441973454967
2578,506.3679030445347
2579,488.32044022567834
2580,453.2977652491195
2581,578.714382347683
2582,483.33635400864074
2583,482.9451514004424
2584,580.6223358034368
2585,487.1303076153091
2586,534.5211780472151
2587,492.8666830259628
2588,481.81401752390025
2589,565.9014970771034
2590,548.0582913745551
2591,570.7647853133939
2592,472.97887201904973
2593,457.6091694175734
2594,509.1537461432998
2595,508.4834245031325
2596,544.5802137248644
2597,451.5363577443292
2598,503.7056228969351
2599,594.6132877518056
2600,480.358885191179
2601,491.9480555984085
2602,465.10419910668907
2603,445.7323286928554
2604,527.6353732910721
2605,537.5040222611173
2606,572.4323550694465
2607,517.8395233416945
2608,459.3090391129622
2609,558.0764608686293
2610,545.9634633070223
2611,530.8932183870636
2612,558.7128857171189
2613,466.8334529031862
2614,496.2995720494319
2615,522.8265218333019
2616,495.97191603575254
2617,468.37687173005884
2618,535.931832751787
2619,581.5687750116277
2620,492.7861190914113
2621,522.0136444457586
2622,455.3072014825479
2623,594.064311426276
2624,484.2990345225659
2625,465.1060574377382
2626,519.9724219360584
2627,541.1484270997646
2628,514.4190870833914
2629,575.1082753175431
2630,587.876087771891
2631,514.4019555253175
2632,413.06382868851574
2633,477.05136803508947
2634,583.0225575926014
2635,536.5706813547517
2636,554.4310033417687
2637,610.9237711699946
2638,527.0828510213873
2639,567.632145012677
2640,477.9312812813344
2641,645.8360897199573
2642,456.4442139441033
2643,598.0545397286579
2644,464.8476884858981
2645,458.79160056200567
2646,639.9699217363058
2647,482.5321253060488
2648,525.3747359651708
2649,440.64598564045883
2650,584.7724695430662
2651,498.9332740556831
2652,509.48526121759875
2653,549.0481644126364
2654,482.56565119296215
2655,526.5219988502314
2656,596.915115408432
2657,520.0405715518249
2658,552.6581436920811
2659,466.55382690725645
2660,512.1202304089669
2661,627.3397238765691
2662,645.7441971339902
2663,458.7777000499278
2664,617.3854706544422
2665,612.7401002323944
2666,430.1244489486953
2667,457.87034929412863
2668,559.708410301267
2669,502.0324650246613
2670,436.45102606562614
2671,549.0931882271883
2672,574.49051786301
2673,467.4745521189727
2674,541.1924664189045
2675,499.7143839144105
2676,557.5887560078401
2677,527.9371194776764
2678,527.1393305294436
2679,565.8076226589593
2680,604.5584333337332
2681,426.1340828622681
2682,507.3549612926607
2683,520.4645552182991
2684,458.53988685220736
2685,542.5017303620115
2686,624.0641015809562
2687,505.3483965982749
2688,541.1595485288339
2689,442.8605922381233
2690,627.5276869861608
2691,541.4421820844118
2692,503.66567779685056
2693,556.3041438740356
2694,593.4341647104758
2695,556.1241015524854
2696,523.2165061742977
2697,562.5250174300298
2698,477.32257696700117
2699,632.7516744270623
2700,511.66571640604036
2701,475.35828376132866
2702,499.28314664511026
2703,489.08254228505325
2704,461.8139484781848
2705,540.5713781795158
2706,503.60853615521444
2707,495.2256819104769
2708,547.6385431918051
2709,593.907019566869
2710,509.7199084490657
2711,618.2899752544864
2712,520.4770702412076
2713,592.065573438641
2714,558.4531522907607
2715,537.9249830982607
2716,480.0472226207101
2717,449.8356031451038
2718,481.29864151202327
2719,489.77468036264247
2720,575.0565304130707
2721,607.7532187880684
2722,595.6606532441124
2723,541.5018731765232
2724,513.8410930038124
2725,533.664506255583
2726,510.97481952108217
2727,604.2296043075359
2728,475.77902736203856
2729,567.0755208574559
2730,444.72913250583593
2731,669.5499686483428
2732,448.22234309083603
2733,525.9772262726503
2734,500.7147390609424
2735,540.9233404669612
2736,576.7568730014013
2737,552.8954342050749
2738,536.4779728787959
2739,533.2075444056419
2740,506.9823351875788
2741,538.2372606161299
2742,516.0544115869412
2743,497.8860711776562
2744,486.0481389677798
2745,533.8389173552833
2746,508.6076641115625
2747,580.9694474408803
2748,583.4134446619497
2749,629.5929494694417
2750,567.4119716318277
2751,591.9750744066877
2752,621.6111848661145
2753,473.4586478851103
2754,620.8629183379923
2755,522.938177426906
2756,488.7781468579602
2757,467.7087603540002
2758,510.9373525455511
2759,575.9451025477841
2760,457.6728170164611
2761,493.62487172185905
2762,603.2414349346635
2763,553.5392841424397
2764,596.6203766464953
2765,510.70123642919
2766,466.107365784285
2767,601.3557169285455
2768,568.9322870405382
2769,516.5859352792054
2770,545.3310896555186
2771,476.7444751595205
2772,434.4866096932562
2773,586.1109264493273
2774,589.9606580209775
2775,457.3828679995082
2776,531.9500030643674
2777,567.5624639061305
2778,522.5830277351246
2779,504.0061715096858
2780,612.8212970466084
2781,433.214597127159
2782,548.4941097127681
2783,465.0782957151187
2784,543.7956159758876
2785,477.548686198426
2786,460.61463961638583
2787,606.8918928346442
2788,559.5001534656664
2789,442.8052171008699
2790,428.21109559288334
2791,616.4912976645875
2792,574.1153831860576
2793,549.7638378772776
2794,443.96908018373074
2795,486.95385911725316
2796,551.636300779755
2797,562.8468337643333
2798,568.4563677516986
2799,477.619855314927
2800,492.5179635997932
2801,452.1833428656688
2802,597.7462417877497
2803,454.975102928675
2804,469.3159808099766
2805,611.7383807202651
2806,625.1851212345662
2807,605.1087897922042
2808,564.148265240455
2809,630.2627392747626
2810,567.420201926858
2811,478.41228004016205
2812,558.1449474754099
2813,485.14962109383987
2814,432.94204735213106
2815,598.4252331496215
2816,493.5374201079067
2817,555.2747974291353
2818,598.3732951376477
2819,516.1243881309983
2820,500.1128453627189
2821,533.444431561906
2822,560.6369334184627
2823,594.2822774998407
2824,570.9508549582218
2825,607.127571420663
2826,461.8995120144537
2827,523.5275692676714
2828,553.6781784315332
2829,534.2548413262015
2830,462.1948279134348
2831,588.0120865655008
2832,602.8745636398934
2833,594.529347253818
2834,630.404098145284
2835,483.5556271750793
2836,510.2639489247849
2837,540.4496410235148
2838,537.8740501261819
2839,450.77414377485866
2840,480.44143513249065
2841,547.5844514180757
2842,481.4583577128451
2843,527.2534290743098
2844,640.2033235154207
2845,504.54069544224626
2846,483.4919699420416
2847,606.8155379335307
2848,517.9012964419098
2849,590.6891160297614
2850,568.8244807971474
2851,604.7420389911241
2852,618.151542304426
2853,480.45160709672825
2854,629.5833284365935
2855,578.6338478796642
2856,559.235131526022
2857,532.8247555366697
2858,523.7657215919534
2859,572.7064441123288
2860,458.0706745608736
2861,508.3920886995574
2862,566.3310173598821
2863,611.388247760728
2864,481.18260795565055
2865,531.2872641749553
2866,474.0965773209594
2867,585.9793129395479
2868,645.7405603404596
2869,632.4954537852299
2870,514.6096653411659
2871,465.96354366929427
2872,535.1909148771155
2873,477.7418513440938
2874,521.1305481226976
2875,554.8198100101449
2876,513.7070020072537
2877,498.8642840215452
2878,665.778896666493
2879,549.6439424419981
2880,539.7679711838006
2881,494.3190739368081
2882,568.7080846948584
2883,491.345472590808
2884,590.6705651468302
2885,454.14052795095387
2886,609.5307870182205
2887,492.12892961385484
2888,538.9020639767297
2889,614.8436957460531
2890,608.7556093893527
2891,520.0074739473929
2892,520.7148102813452
2893,478.7086411797976
2894,483.4674249857729
2895,648.7712979363401
2896,577.7524931504856
2897,567.4081113961457
2898,429.425132501313
2899,545.132635030897
2900,531.1778345993636
2901,546.5690539419182
2902,579.304160377111
2903,489.2381164305576
2904,575.552529355402
2905,591.7348780394024
2906,541.1017783086915
2907,569.8254995070585
2908,472.8513207822331
2909,509.23246698801154
2910,488.9500340895389
2911,597.9738026541803
2912,514.4337799782036
2913,625.0792413215618
2914,503.3413950842208
2915,447.05157445824796
2916,570.8568580668019
2917,462.2409384211159
2918,526.1275721335777
2919,447.56350459683046
2920,568.9879202670485
2921,503.50607463641404
2922,483.7098020317293
2923,545.5118879919567
2924,512.5274799547703
2925,571.0778058261035
2926,626.6624180509879
2927,554.9453194565224
2928,519.5324709964272
2929,572.6466660725749
2930,454.3305315437252
2931,569.274595310676
2932,576.2137479856585
2933,477.8616371652811
2934,564.8496022850987
2935,492.0646776162196
2936,628.2654197686534
2937,620.6676111933818
2938,444.3757123255599
2939,565.9748709824399
2940,559.8136058335125
2941,599.0732753204005
2942,625.6266101980806
2943,566.313796202135
2944,503.0360073759787
2945,632.0876568653061
2946,520.2948405131023
2947,572.7678152353282
2948,520.9043976522019
2949,583.037605003298
2950,629.5835650589102
2951,502.97495398372973
2952,544.8373658737451
2953,456.63961239632226
2954,501.0047721689929
2955,451.3867718016395
2956,530.2902679905875
2957,506.44399398034767
2958,609.3683463401145
2959,569.8428575504454
2960,550.8346184933803
2961,637.914457818883
2962,521.1827167959476
2963,461.37134157910526
2964,486.7812440500783
2965,487.71454763716736
2966,453.2538542049364
2967,519.1744865933631
2968,510.16135060647576
2969,449.0177397199035
2970,549.7581303593769
2971,664.4700140323948
2972,545.5549768665702
2973,534.4956542269736
2974,570.3015651372943
2975,571.1048387257646
2976,558.7631546328541
2977,478.71980167141027
2978,594.980692086754
2979,536.8152653611238
2980,572.6965773175514
2981,614.037517861017
2982,595.0823681347223
2983,435.0852923660572
2984,478.3142674007613
2985,555.2393646310719
2986,509.3403485209548
2987,457.832171008309
2988,447.13074010088917
2989,485.2260542478014
2990,555.3763084473989
2991,627.3499592875498
2992,574.108254766706
2993,542.3423916714686
2994,500.36536527565397
2995,471.32358609321807
2996,618.7203185309908
2997,478.2827139862775
2998,513.9729912181551
2999,571.8235884269843
3000,517.9511094670819
3001,657.0073099372328
3002,529.2252439133292
3003,495.5120245893745
3004,558.7016580432853
3005,506.3812389764719
3006,549.4240066583405
3007,536.8405095977535
3008,548.9173018481614
3009,614.8853573419148
3010,533.3589940993724
3011,631.8006246494907
3012,590.0871029456679
3013,538.3532531602622
3014,645.9396754362809
3015,483.14511384423395
3016,544.1987750528973
3017,431.6980875082291
3018,619.1454035889698
3019,540.4305562171604
3020,560.9260724766738
3021,575.480344115719
3022,496.5850708779792
3023,627.6371132320213
3024,511.8211664566745
3025,550.9294161453662
3026,628.3922179565778
3027,522.178878599161
3028,510.31417574186867
3029,517.7962191241614
3030,567.18299176274
3031,461.0903767686667
3032,507.7755174190289
3033,474.73941778777555
3034,502.16707132634656
3035,468.81930057170325
3036,465.6676146842623
3037,487.05035110387115
3038,448.4471799220115
3039,570.4805830910832
3040,507.0167643888693
3041,550.2982155368201
3042,487.886346899919
3043,491.2090542219968
3044,483.2705422159537
3045,446.60407547186423
3046,477.51925829511964
3047,542.0808920863366
3048,460.8293211769764
3049,424.94278151616345
3050,530.9263824492899
3051,468.8982910901373
3052,495.46456503990794
3053,596.2016863917838
3054,534.4113827871412
3055,492.35744613905354
3056,463.0847857997736
3057,553.5741173151125
3058,438.10279336096227
3059,476.02804841160855
3060,534.3527076582944
3061,522.8089296351524
3062,470.3382081174051
3063,459.8679702457856
3064,615.0967850471909
3065,556.7614759730238
3066,589.4014778403824
3067,572.7723787663255
3068,456.436853406407
3069,530.4400720123373
3070,550.2386681664589
3071,535.2829583936947
3072,528.0079317445825
3073,533.9521240520284
3074,548.7397450170672
3075,502.8219278319551
3076,465.1524092264444
3077,570.9811485660063
3078,652.1117117316675
3079,566.6235835836991
3080,603.8460824540301
3081,577.0819390282525
3082,562.6721979079883
3083,584.4796432963577
3084,523.9692266262683
3085,566.8181006562031
3086,493.8351125263801
3087,464.97460819590003
3088,532.81412070379
3089,446.9967372438182
3090,530.4254542237707
3091,644.6174318446875
3092,468.50179713679364
3093,530.7200409975541
3094,591.1694421747785
3095,535.6158230272403
3096,457.49835013554
3097,541.2125199483078
3098,484.33762421381044
3099,483.93700576600094
3100,504.1661037680996
3101,665.8750129386672
3102,570.7315496784857
3103,595.4197942699594
3104,639.4795700661747
3105,525.739186035528
3106,564.49112052099
3107,474.4706931602668
3108,535.195992314629
3109,463.7992900156154
3110,556.0504375214871
3111,560.4451514729867
3112,609.7375917917607
3113,520.7392415352291
3114,471.1093091922688
3115,470.1856301231134
3116,552.543629772628
3117,595.5043119663627
3118,542.8919584073086
3119,545.0316489148304
3120,493.79757478228026
3121,461.59499385167396
3122,558.7042920972975
3123,578.9643125597603
3124,590.0650949278673
3125,471.2716351557538
3126,491.188293273437
3127,498.5202394684859
3128,579.229388056726
3129,486.0191005875481
3130,534.2799227621924
3131,448.56350307424566
3132,606.0794159330354
3133,547.6607834211077
3134,491.2561036511741
3135,472.422004518592
3136,606.2661921808304
3137,637.9310165459923
3138,508.5909327694781
3139,425.62353529203875
3140,447.6418541193775
3141,468.07979265129717
3142,617.2971568866574
3143,568.7527756858528
3144,464.5845345334907
3145,501.86328413824515
3146,595.206399769409
3147,468.32862475476145
3148,581.601934045642
3149,542.9040621925666
3150,479.18962255228877
3151,538.2341803209018
3152,536.2536963990444
3153,485.8229327374865
3154,566.980844749845
3155,559.3713025435703
3156,611.8121920272041
3157,592.1419906409105
3158,568.8878343323549
3159,531.8971538870833
3160,466.5643991766838
3161,618.7929456695185
3162,450.3753682025789
3163,548.4309820165457
3164,538.186709511606
3165,500.65907693510354
3166,458.05055006606517
3167,436.6041356365766
3168,558.7561221706106
3169,485.12906739632194
3170,612.4947207511401
3171,601.4352896771178
3172,441.7644450061604
3173,464.497424201911
3174,397.7308931455616
3175,482.30024883814326
3176,461.3647609166783
3177,601.707800140384
3178,590.8392242059897
3179,559.791851208748
3180,482.85892976497803
3181,616.3234609506839
3182,530.9055661949002
3183,608.6114814335955
3184,511.1912913484904
3185,441.0149989785583
3186,598.2570564059232
3187,607.1875342851491
3188,534.2014408590508
3189,538.2015142111395
3190,536.001688308099
3191,487.84501280860616
3192,586.4192062731154
3193,508.12262906757877
3194,518.515372052544
3195,630.9094245762376
3196,500.8254691010985
3197,469.13679631987867
3198,441.0900393401765
3199,500.6200339378601
3200,580.0175006988673
3201,526.5711518639379
3202,546.5999977459579
3203,568.4598114774325
3204,611.5304764570467
3205,591.7691491118452
3206,529.6524861745174
3207,469.88307536372844
3208,556.5689637722654
3209,582.5134414914924
3210,431.9632987751433
3211,598.5775956274061
3212,560.7564744726566
3213,668.9792935906978
3214,596.4789385452989
3215,544.5195924616515
3216,511.4689778168642
3217,587.5986866278967
3218,516.5627419985785
3219,504.16768809776687
3220,532.4944629918397
3221,536.2748884332188
3222,471.30933559825246
3223,570.1752054368259
3224,566.6731658110826
3225,498.1259459452106
3226,662.7940515969357
3227,546.3989436856679
3228,573.2380364923662
3229,471.5508468141257
3230,479.9566385409819
3231,595.443633901256
3232,536.3891273928804
3233,434.3076329470399
3234,551.9782263964589
3235,530.7647466348421
3236,582.100543529017
3237,548.357599679017
3238,537.2727734910596
3239,488.50419237578865
3240,517.3105254164503
3241,586.8905214662128
3242,486.6508421652795
3243,496.109498568958
3244,454.17175110679807
3245,495.7790378622245
3246,588.3336354333429
3247,527.8260410981395
3248,578.6412152185841
3249,574.2333077559159
3250,459.9104816695428
3251,569.1356760810821
3252,441.3844771258479
3253,572.7134431483299
3254,552.5066383004189
3255,534.0929017937541
3256,563.243144761911
3257,453.7342324526379
3258,580.375046223628
3259,602.496773595513
3260,503.6057597815961
3261,585.6300291130653
3262,455.9859236065725
3263,550.1990553553372
3264,536.8734457039675
3265,521.9432790825533
3266,622.0784815168605
3267,499.77973537845077
3268,482.9912481623639
3269,584.126500351164
3270,571.807195380588
3271,498.5290931895121
3272,594.4068114581961
3273,554.244656467578
3274,486.13270608769886
3275,542.071876360777
3276,587.4720775098045
3277,555.6939788833209
3278,490.3497078582855
3279,457.58600229367
3280,565.8369497429496
3281,598.4784853420488
3282,591.4104662882038
3283,448.71699779676356
3284,438.44869717468805
3285,474.7508604728355
3286,549.9847338141284
3287,435.6823284414798
3288,571.8234778600821
3289,496.05448727949636
3290,504.4986226743939
3291,557.8441353273386
3292,480.1211039785402
3293,482.348480226057
3294,495.1831485877856
3295,517.3208502468575
3296,565.7205325179248
3297,559.2733718091014
3298,478.5567893151526
3299,572.3642892732689
3300,522.8520091840527
3301,458.4682345647569
3302,505.4564298860254
3303,497.0955527295192
3304,481.668199972443
3305,622.1319951638662
3306,568.4797445915576
3307,534.2232492137853
3308,502.7417170417615
3309,543.827914505381
3310,553.4453996140297
3311,564.4766993037788
3312,606.1899341605164
3313,493.79382312014116
3314,666.3904197020404
3315,549.5917944766493
3316,554.627393684027
3317,586.7362667122845
3318,559.116599623166
3319,539.4637618401374
3320,554.1855174783469
3321,527.5320752642766
3322,563.3630730150979
3323,572.8471394232284
3324,501.4127456785761
3325,554.7949244190994
3326,507.5537624148608
3327,572.8473815636568
3328,551.8044637848923
3329,517.5923090335186
3330,500.32307233267517
3331,459.3792414668031
3332,620.7989384328138
3333,526.2511962308987
3334,610.6066340211104
3335,544.9779693481227
3336,528.2608958765737
3337,469.3641833278766
3338,561.4079115323128
3339,637.9303744139645
3340,562.9784753400074
3341,578.1512910439022
3342,539.4302477976322
3343,460.7689112056491
3344,524.3460757153024
3345,598.6718827468095
3346,569.7760960420802
3347,524.8642860313363
3348,601.1296224611143
3349,437.40384668029276
3350,413.2907413636691
3351,542.7351504192457
3352,566.112329382404
3353,540.7702503287275
3354,606.961590759849
3355,547.7318255879492
3356,459.5869615487071
3357,467.70858915973093
3358,561.2762514471913
3359,578.2083392966327
3360,479.67919341123553
3361,588.0075111000664
3362,450.45784483084685
3363,471.04939869767156
3364,491.51566243883155
3365,474.04653045473907
3366,565.294820923711
3367,556.1279912224375
3368,635.2456892338647
3369,468.16884659119546
3370,462.39330672896426
3371,594.016154109782
3372,639.624446854384
3373,592.4234821676754
3374,513.2738341343054
3375,537.9251094235241
3376,564.5098679471504
3377,447.1462306998592
3378,524.7311676863601
3379,607.4086093734776
3380,460.9695675615817
3381,590.6019610975571
3382,515.2405552259767
3383,561.4923899955098
3384,618.243125697364
3385,479.3024908072041
3386,543.6517760857162
3387,510.7479263672561
3388,519.2383832873331
3389,586.926297592213
3390,460.53597260858425
3391,545.9801560592904
3392,469.566999017456
3393,572.3137709652015
3394,543.8716015144722
3395,577.9974948175526
3396,590.1608001623858
3397,441.4621795418323
3398,512.8546153598245
3399,500.0748872728158
3400,473.6232252240488
3401,494.56182384580114
3402,600.994335994155
3403,494.19781349678664
3404,562.3540961150314
3405,594.6232267487795
3406,586.8347473941374
3407,523.9485555745265
3408,546.1267571154162
3409,581.1135118033129
3410,554.017511061916
3411,457.435453878085
3412,452.92222889579466
3413,547.6889521775029
3414,569.4347046593415
3415,469.96354187273425
3416,513.9746314869051
3417,581.9399466962692
3418,492.17810889220004
3419,495.37860519506455
3420,463.4093958136793
3421,501.5918963592592
3422,540.598397860883
3423,454.35678042304033
3424,526.7911353508578
3425,582.4903772032425
3426,629.4499505196369
3427,532.7660936348376
3428,588.6146486167585
3429,510.96147289715987
3430,484.55848007760505
3431,464.25872555444386
3432,544.3564946562138
3433,540.2890991360503
3434,544.247541022823
3435,534.8757863851283
3436,589.3424375675295
3437,498.7589867295366
3438,509.1834689343111
3439,483.7213387094419
3440,582.619755376445
3441,491.98626842752236
3442,623.4936845951888
3443,561.1418342248024
3444,606.8137507679955
3445,453.1917781918469
3446,474.43405692284296
3447,553.8751858969692
3448,613.0638903883043
3449,486.28466738591004
3450,538.2562839235237
3451,485.61572987891435
3452,610.7495299511439
3453,555.2328648811376
3454,587.5187933823908
3455,632.220618338739
3456,492.6487036362107
3457,631.8447720344664
3458,564.6914131752427
3459,400.8624156783982
3460,481.27664962541496
3461,612.6471281868738
3462,615.4383498032886
3463,555.1252621809037
3464,608.8662659832062
3465,640.747432713166
3466,448.8340842155799
3467,558.3682947154867
3468,584.7502864855811
3469,475.86913109062294
3470,518.6245871138453
3471,511.2623624412498
3472,669.7343832178582
3473,557.0782412853557
3474,447.8967230218301
3475,536.5000373181348
3476,597.1095857518382
3477,496.011945083392
3478,492.0123076474571
3479,515.5188245746475
3480,552.7506402046869
3481,517.1360937492523
3482,604.700008691314
3483,465.9490683618133
3484,551.0265298989117
3485,629.3775292735935
3486,441.9879723626141
3487,561.8342951276081
3488,516.7981829830919
3489,487.50431265468137
3490,483.78877804941726
3491,563.7847701486806
3492,523.8933783003561
3493,431.97174282030437
3494,664.4337053014242
3495,524.6518219597706
3496,488.2658776472059
3497,620.5208145494379
3498,550.2307251223014
3499,444.5587282554115
3500,460.7858384951013
3501,488.068908879892
3502,537.9883673871178
3503,494.7163532991608
3504,489.17089552978155
3505,496.04992593876773
3506,514.5491640739803
3507,592.7300088932129
3508,493.4349472366884
3509,566.0933038938941
3510,594.8526880748318
3511,559.51044933116
3512,549.6152309642996
3513,529.3091706605185
3514,447.8862557119437
3515,469.3469984848971
3516,482.70793767934896
3517,575.1382253220428
3518,525.9466972117427
3519,561.153324647405
3520,492.0971839450294
3521,615.5437777172243
3522,617.5055398163673
3523,511.87542433999647
3524,514.4590635443441
3525,621.4426320864583
3526,588.1515834490297
3527,538.0960333731518
3528,577.5933264629972
3529,595.471888542566
3530,487.57804445538125
3531,587.1268131362332
3532,432.20886408149823
3533,583.2285489425396
3534,521.6313434138657
3535,449.5505206908732
3536,577.2098929303268
3537,570.6646705739324
3538,506.09996339234556
3539,595.9432443525881
3540,594.9987121815394
3541,476.05120462465504
3542,465.26998476844113
3543,457.5658667955605
3544,456.35119249044305
3545,459.40458227746245
3546,640.2918643469862
3547,517.1239598785367
3548,611.5068931707405
3549,542.3507618312075
3550,539.7524001631541
3551,530.5991921913912
3552,546.4768051014732
3553,492.5109061531466
3554,494.0630010285563
3555,444.646644428725
3556,491.8199208014396
3557,481.1528158710687
3558,584.3446067417023
3559,484.6064185112108
3560,469.6590239978534
3561,576.1772868795409
3562,544.7881571606276
3563,467.1607132518699
3564,438.2728235234635
3565,629.7313169008156
3566,580.4960629600813
3567,523.6499173379722
3568,439.8026703579514
3569,463.4924010279977
3570,524.5363123450509
3571,522.8009090416176
3572,592.8109460079864
3573,442.3819939724054
3574,511.47366445326884
3575,551.2363703015459
3576,591.8319907168838
3577,483.26340638786485
3578,588.7374784792886
3579,524.0103034741556
3580,554.1447507021761
3581,546.9769835530388
3582,438.7578329296896
3583,581.3464525017437
3584,612.2353468532248
3585,484.99440174224344
3586,475.30244863491134
3587,597.589198711743
3588,550.1909800844177
3589,472.87773297391095
3590,550.8950198255951
3591,516.8300509182972
3592,524.9117857371971
3593,534.4328355376979
3594,469.9255307066877
3595,468.8997809616636
3596,573.0987849066313
3597,604.6426638273338
3598,518.8487360693155
3599,574.4760534198073
3600,531.420039457735
3601,472.4420226799225
3602,581.6206394989412
3603,458.4231377340647
3604,453.9032659421868
3605,557.7144619627103
3606,475.12136574942315
3607,490.96663394875804
3608,473.3318103709346
3609,498.62452918820725
3610,618.0681776939986
